id,artist_name,genre,genre_number
5sWHDYs0csV6RS48xBl0tH,Two Feet,Indie Rock,13
2LkkwxA19J8C52wPQl5bG6,Jamie Miller,Rock,18
4NYMUsIcUUsBHbV9DICa5x,Nate Smith,Country,6
60uh2KYYSCqAgJNxcU4DA0,Hombres G,Rock,18
71UIOLnsacxQHlU55TvfiH,Da-iCE,J-Pop,14
6DgP9otnZw5z6daOntINxp,Joel Corry,EDM,8
4iMO20EPodreIaEl8qW66y,Still Woozy,Indie,12
1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,Hip-Hop,11
0XK6kT7xcZAlcYrNjOgzJe,Carla Morrison,Indie,12
4EzkuveR9pLvDVFNx6foYD,James Bay,Rock,18
05oH07COxkXKIMt6mIPRee,Brandy,R&B,17
58wXmynHaAWI5hwlPZP3qL,Booba,Hip-Hop,11
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,Rock,18
0NB5HROxc8dDBXpkIi1v3d,Remi Wolf,Indie,12
6Wr3hh341P84m3EI8qdn9O,Rise Against,Rock,18
35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,R&B,17
1tqZaCwM57UFKjWoYwMLrw,The Cardigans,Rock,18
06nevPmNVfWUXyZkccahL8,Gregory Porter,Jazz,15
01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,Hip-Hop,11
6IKlXZEFOvk9itrP1s0knJ,The Red Clay Strays,Country,6
0grdhNhiRLFBaFVyybqsj6,Richard Marx,Rock,18
5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,Indie,12
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,EDM,8
0EiNdCUwM4B5GkTInLAyuj,Caleb Hearn,Indie,12
